ID,TYPE,TARGET
21943,AVK Access Point,48
17983,AVK Access Point,48
21956,AVK Access Point,48
17984,AVK Access Point,48
17974,AVK Access Point,48
17989,AVK Access Point,48
21853,AVK Access Point,48
21953,AVK Access Point,48
22056,AVK Access Point,48
22114,AVK Access Point,48
17985,AVK Access Point,48
21884,AVK Access Point,48
17966,AVK Access Point,48
22108,AVK Access Point,48
21872,AVK Access Point,48
22132,AVK Access Point,48
21960,AVK Access Point,48
21868,AVK Access Point,48
22109,AVK Access Point,48
22067,AVK Access Point,48
22085,AVK Access Point,48
21984,AVK Access Point,48
17987,AVK Access Point,48
22011,AVK Access Point,48
22017,AVK Access Point,48
17976,AVK Access Point,48
17986,AVK Access Point,48
17982,AVK Access Point,48
17965,AVK Access Point,48
17968,AVK Access Point,48
17972,AVK Access Point,48
17979,AVK Access Point,48
17970,AVK Access Point,48
17977,AVK Access Point,48
22869,AVK Access Point,48
17988,AVK Access Point,48
17990,AVK Access Point,48
17969,AVK Access Point,48
21891,AVK Access Point,48
23033,AVK Access Point,48
23100,AVK Access Point,48
23024,AVK Access Point,48
23017,AVK Access Point,48
23023,AVK Access Point,48
23034,AVK Access Point,48
23025,AVK Access Point,48
23097,AVK Access Point,48
23095,AVK Access Point,48
23098,AVK Access Point,48
23093,AVK Access Point,48
23094,AVK Access Point,48
23044,AVK Access Point,48
23035,AVK Access Point,48
23099,AVK Access Point,48
23096,AVK Access Point,48
23011,AVK Access Point,48
23012,AVK Access Point,48
23036,AVK Access Point,48
21824,AVK Access Point,48
21865,AVK Access Point,48
17777,AVK Printer,71
18531,AVK Printer,71
21852,AVK Access Point,48
21886,AVK Access Point,48
22015,AVK Access Point,48
21866,AVK Access Point,48
22117,AVK Access Point,48
22102,AVK Access Point,48
21908,AVK Access Point,48
21980,AVK Access Point,48
22112,AVK Access Point,48
21981,AVK Access Point,48
22057,AVK Access Point,48
22080,AVK Access Point,48
21963,AVK Access Point,48
21946,AVK Access Point,48
21873,AVK Access Point,48
22018,AVK Access Point,48
22144,AVK Access Point,48
22138,AVK Access Point,48
21972,AVK Access Point,48
21950,AVK Access Point,48
22086,AVK Access Point,48
21833,AVK Access Point,48
21825,AVK Access Point,48
22037,AVK Access Point,48
22104,AVK Access Point,48
22044,AVK Access Point,48
21928,AVK Access Point,48
22103,AVK Access Point,48
22053,AVK Access Point,48
21844,AVK Access Point,48
22133,AVK Access Point,48
22063,AVK Access Point,48
22059,AVK Access Point,48
21954,AVK Access Point,48
21890,AVK Access Point,48
22060,AVK Access Point,48
21919,AVK Access Point,48
21958,AVK Access Point,48
21888,AVK Access Point,48
21967,AVK Access Point,48
22016,AVK Access Point,48
21934,AVK Access Point,48
22038,AVK Access Point,48
21968,AVK Access Point,48
21902,AVK Access Point,48
23132,AVK Access Point,48
23130,AVK Access Point,48
23131,AVK Access Point,48
18435,AVK Switch,149
21043,AVK Switch,149
18772,AVK Switch,149
22262,AVK Switch,149
18323,AVK Printer,71
22477,AVK IP Phone,146
20691,AVK Printer,71
18002,AVK Access Point,48
20102,AVK IP Phone,146
19350,AVK Firewall,111
19839,AVK Network Storage,150
17981,AVK Access Point,48
21846,AVK Access Point,48
21997,AVK Access Point,48
17978,AVK Access Point,48
21929,AVK Access Point,48
22128,AVK Access Point,48
21827,AVK Access Point,48
21906,AVK Access Point,48
21915,AVK Access Point,48
17964,AVK Access Point,48
21907,AVK Access Point,48
17956,AVK Access Point,48
22140,AVK Access Point,48
17971,AVK Access Point,48
21976,AVK Access Point,48
17967,AVK Access Point,48
21826,AVK Access Point,48
17975,AVK Access Point,48
18650,AVK Hypervisor,151
19842,AVK Printer,71
21328,AVK Hypervisor,151
19844,AVK Firewall,111
19845,AVK Switch,149
18335,AVK Switch,149
18322,AVK Switch,149
19712,AVK Hypervisor,151
21067,AVK Hypervisor,151
18342,AVK Firewall,111
19397,AVK Network Storage,150
19713,AVK Hypervisor,151
18339,AVK Switch,149
18343,AVK Firewall,111
19711,AVK Hypervisor,151
19846,AVK Access Point,48
21302,AVK Printer,71
18497,AVK Printer,71
18616,AVK Printer,71
21348,AVK Printer,71
17800,AVK Printer,71
18942,AVK Printer,71
21264,AVK Access Point,48
21132,AVK Access Point,48
20968,AVK Access Point,48
21140,AVK Access Point,48
21126,AVK Access Point,48
21239,AVK Access Point,48
21243,AVK Access Point,48
21295,AVK Firewall,111
18815,AVK Access Point,48
18816,AVK Access Point,48
18874,AVK Access Point,48
18865,AVK Access Point,48
18872,AVK Access Point,48
18886,AVK Access Point,48
18885,AVK Access Point,48
18884,AVK Access Point,48
18880,AVK Access Point,48
18890,AVK Access Point,48
18878,AVK Access Point,48
20067,AVK Access Point,48
20160,AVK Printer,71
21314,AVK IP Phone,146
17782,AVK Printer,71
19361,AVK IP Phone,146
19600,AVK UPS,29
17716,AVK UPS,29
17663,AVK UPS,29
18279,AVK UPS,29
17717,AVK UPS,29
17712,AVK UPS,29
21048,AVK UPS,29
17639,AVK UPS,29
18316,AVK UPS,29
21233,AVK Access Point,48
19936,AVK Access Point,48
19938,AVK Access Point,48
20023,AVK Access Point,48
19937,AVK Access Point,48
18449,AVK Printer,71
20376,AVK IP Phone,146
18336,AVK Printer,71
22750,AVK Router,154
22590,AVK Printer,71
22593,AVK Switch,149
22592,AVK UPS,29
20426,AVK IP Phone,146
19714,AVK Hypervisor,151
21338,AVK Hypervisor,151
20424,AVK IP Phone,146
20421,AVK IP Phone,146
20382,AVK IP Phone,146
18619,AVK Hypervisor,151
19297,AVK Hypervisor,151
20402,AVK IP Phone,146
20388,AVK IP Phone,146
20384,AVK IP Phone,146
19768,AVK Firewall,111
19930,AVK Firewall,111
20389,AVK IP Phone,146
20377,AVK IP Phone,146
20379,AVK IP Phone,146
20407,AVK IP Phone,146
20413,AVK IP Phone,146
20415,AVK IP Phone,146
19721,AVK UPS,29
20577,AVK IP Phone,146
20531,AVK IP Phone,146
19528,AVK Switch,149
19398,AVK Printer,71
18678,AVK Printer,71
18923,AVK Printer,71
18793,AVK Printer,71
18869,AVK Access Point,48
21042,AVK PBX,156
17823,AVK IP Phone,146
17874,AVK IP Phone,146
21313,AVK Router,154
21292,AVK Network Storage,150
21308,AVK Switch,149
18773,AVK Printer,71
20046,AVK IP Phone,146
18385,AVK IP Phone,146
18139,AVK Printer,71
21037,AVK Printer,71
18783,AVK Printer,71
17764,AVK Printer,71
19612,AVK Printer,71
17818,AVK Printer,71
20036,AVK Printer,71
20030,AVK Printer,71
18577,AVK Printer,71
18597,AVK Printer,71
18928,AVK Printer,71
18778,AVK Printer,71
18947,AVK Printer,71
18931,AVK Printer,71
18943,AVK Printer,71
18935,AVK Printer,71
18930,AVK Printer,71
18575,AVK Printer,71
20685,AVK Printer,71
22480,AVK Printer,71
21159,AVK Printer,71
20321,AVK Printer,71
23208,AVK Printer,71
23203,AVK Printer,71
22922,AVK Printer,71
22917,AVK Printer,71
22927,AVK Printer,71
22923,AVK Printer,71
21080,AVK Printer,71
17819,AVK Printer,71
18795,AVK Printer,71
18775,AVK Printer,71
17821,AVK Printer,71
20132,AVK Printer,71
19710,AVK Printer,71
21033,AVK Printer,71
21027,AVK Printer,71
18325,AVK Printer,71
21982,AVK Access Point,48
22084,AVK Access Point,48
21885,AVK Access Point,48
22068,AVK Access Point,48
21969,AVK Access Point,48
22021,AVK Access Point,48
21940,AVK Access Point,48
21993,AVK Access Point,48
22118,AVK Access Point,48
22075,AVK Access Point,48
21947,AVK Access Point,48
22023,AVK Access Point,48
22041,AVK Access Point,48
22092,AVK Access Point,48
21880,AVK Access Point,48
22012,AVK Access Point,48
21911,AVK Access Point,48
22006,AVK Access Point,48
21964,AVK Access Point,48
22077,AVK Access Point,48
22078,AVK Access Point,48
22137,AVK Access Point,48
21914,AVK Access Point,48
21893,AVK Access Point,48
18682,AVK Firewall,111
18677,AVK Hypervisor,151
22973,AVK Printer,71
18627,AVK Printer,71
18615,AVK Printer,71
17893,AVK PBX,156
19729,AVK Printer,71
18480,AVK Printer,71
18483,AVK Printer,71
18476,AVK Printer,71
18485,AVK Printer,71
18917,AVK Network Storage,150
21190,AVK Printer,71
22745,AVK Firewall,111
18202,AVK Router,154
19048,AVK Network Storage,150
19981,AVK Switch,149
20276,AVK Access Point,48
18530,AVK Access Point,48
18529,AVK Access Point,48
19046,AVK Access Point,48
22463,AVK Access Point,48
19525,AVK IP Phone,146
19451,AVK IP Phone,146
18892,AVK Access Point,48
19676,AVK IP Phone,146
19204,AVK IP Phone,146
22548,AVK IP Phone,146
22070,AVK Access Point,48
22154,AVK Switch,149
22157,AVK Switch,149
22158,AVK Switch,149
17749,AVK Switch,149
20012,AVK Switch,149
22089,AVK Access Point,48
22081,AVK Access Point,48
21837,AVK Access Point,48
21836,AVK Access Point,48
22024,AVK Access Point,48
22039,AVK Access Point,48
18421,AVK IP Phone,146
18348,AVK IP Phone,146
19694,AVK IP Phone,146
18877,AVK Access Point,48
18788,AVK Printer,71
18621,AVK Printer,71
21343,AVK Printer,71
18894,AVK Access Point,48
18876,AVK Access Point,48
19382,AVK Switch,149
19282,AVK Printer,71
22284,AVK Access Point,48
18866,AVK Access Point,48
18787,AVK Printer,71
17991,AVK Access Point,48
18003,AVK Access Point,48
22116,AVK Access Point,48
18001,AVK Access Point,48
17993,AVK Access Point,48
17994,AVK Access Point,48
17995,AVK Access Point,48
17999,AVK Access Point,48
17713,AVK Printer,71
17769,AVK Printer,71
23153,AVK Access Point,48
17904,AVK Switch,149
17906,AVK Switch,149
17905,AVK Switch,149
23323,AVK Switch,149
17907,AVK Switch,149
18014,AVK Firewall,111
17996,AVK Firewall,111
18807,AVK Printer,71
18859,AVK Network Storage,150
19211,AVK IP Phone,146
22729,AVK IP Phone,146
19207,AVK IP Phone,146
19775,AVK IP Phone,146
21305,AVK Printer,71
18604,AVK Access Point,48
19755,AVK Access Point,48
18804,AVK Firewall,111
18809,AVK Printer,71
18810,AVK Printer,71
22746,AVK IP Phone,146
21299,AVK IP Phone,146
22340,AVK IP Phone,146
21519,AVK IP Phone,146
19894,AVK IP Phone,146
22457,AVK IP Phone,146
19896,AVK IP Phone,146
22880,AVK IP Phone,146
19899,AVK IP Phone,146
17470,AVK IP Phone,146
17563,AVK IP Phone,146
17565,AVK IP Phone,146
17614,AVK IP Phone,146
17525,AVK IP Phone,146
17481,AVK IP Phone,146
17469,AVK IP Phone,146
17475,AVK IP Phone,146
17485,AVK IP Phone,146
17591,AVK IP Phone,146
17564,AVK IP Phone,146
18370,AVK IP Phone,146
21306,AVK IP Phone,146
17472,AVK IP Phone,146
17612,AVK IP Phone,146
17467,AVK IP Phone,146
17479,AVK IP Phone,146
17480,AVK IP Phone,146
17552,AVK IP Phone,146
17526,AVK IP Phone,146
18422,AVK IP Phone,146
17549,AVK IP Phone,146
17476,AVK IP Phone,146
17482,AVK IP Phone,146
18261,AVK IP Phone,146
17478,AVK IP Phone,146
17523,AVK IP Phone,146
17550,AVK IP Phone,146
17613,AVK IP Phone,146
17554,AVK IP Phone,146
17590,AVK IP Phone,146
22585,AVK IP Phone,146
17524,AVK IP Phone,146
21293,AVK IP Phone,146
17484,AVK IP Phone,146
21289,AVK IP Phone,146
17556,AVK IP Phone,146
21457,AVK IP Phone,146
17477,AVK IP Phone,146
17471,AVK IP Phone,146
17483,AVK IP Phone,146
17562,AVK IP Phone,146
17468,AVK IP Phone,146
17474,AVK IP Phone,146
21315,AVK IP Phone,146
17466,AVK IP Phone,146
17555,AVK IP Phone,146
17473,AVK IP Phone,146
17545,AVK IP Phone,146
17594,AVK IP Phone,146
17551,AVK IP Phone,146
17559,AVK IP Phone,146
17513,AVK IP Phone,146
17494,AVK IP Phone,146
17496,AVK IP Phone,146
21291,AVK IP Phone,146
17500,AVK IP Phone,146
21521,AVK IP Phone,146
23324,AVK IP Phone,146
17568,AVK IP Phone,146
17566,AVK IP Phone,146
17548,AVK IP Phone,146
17557,AVK IP Phone,146
17561,AVK IP Phone,146
17497,AVK IP Phone,146
21288,AVK IP Phone,146
21320,AVK IP Phone,146
17509,AVK IP Phone,146
17508,AVK IP Phone,146
17492,AVK IP Phone,146
17498,AVK IP Phone,146
17510,AVK IP Phone,146
17495,AVK IP Phone,146
17616,AVK IP Phone,146
17504,AVK IP Phone,146
17507,AVK IP Phone,146
17489,AVK IP Phone,146
17490,AVK IP Phone,146
17532,AVK IP Phone,146
17567,AVK IP Phone,146
17726,AVK IP Phone,146
17493,AVK IP Phone,146
17499,AVK IP Phone,146
17503,AVK IP Phone,146
17505,AVK IP Phone,146
17519,AVK IP Phone,146
17515,AVK IP Phone,146
17501,AVK IP Phone,146
17491,AVK IP Phone,146
17512,AVK IP Phone,146
17560,AVK IP Phone,146
17516,AVK IP Phone,146
17488,AVK IP Phone,146
17506,AVK IP Phone,146
17544,AVK IP Phone,146
17517,AVK IP Phone,146
17569,AVK IP Phone,146
17520,AVK IP Phone,146
17533,AVK IP Phone,146
17486,AVK IP Phone,146
17572,AVK IP Phone,146
17521,AVK IP Phone,146
17487,AVK IP Phone,146
17511,AVK IP Phone,146
17518,AVK IP Phone,146
17502,AVK IP Phone,146
17530,AVK IP Phone,146
17514,AVK IP Phone,146
17531,AVK IP Phone,146
17539,AVK IP Phone,146
17535,AVK IP Phone,146
21297,AVK IP Phone,146
17538,AVK IP Phone,146
17537,AVK IP Phone,146
17529,AVK IP Phone,146
17534,AVK IP Phone,146
17541,AVK IP Phone,146
21316,AVK IP Phone,146
17542,AVK IP Phone,146
17540,AVK IP Phone,146
17536,AVK IP Phone,146
17592,AVK IP Phone,146
23325,AVK IP Phone,146
17570,AVK IP Phone,146
17547,AVK IP Phone,146
17553,AVK IP Phone,146
17580,AVK IP Phone,146
17587,AVK IP Phone,146
17574,AVK IP Phone,146
17579,AVK IP Phone,146
17585,AVK IP Phone,146
17581,AVK IP Phone,146
17586,AVK IP Phone,146
17583,AVK IP Phone,146
21281,AVK IP Phone,146
21318,AVK IP Phone,146
17578,AVK IP Phone,146
17584,AVK IP Phone,146
17588,AVK IP Phone,146
17589,AVK IP Phone,146
17573,AVK IP Phone,146
17575,AVK IP Phone,146
17576,AVK IP Phone,146
17577,AVK IP Phone,146
17582,AVK IP Phone,146
17593,AVK IP Phone,146
18378,AVK IP Phone,146
20305,AVK IP Phone,146
19895,AVK IP Phone,146
19898,AVK IP Phone,146
19897,AVK IP Phone,146
18747,AVK Printer,71
18754,AVK Printer,71
20625,AVK IP Phone,146
20535,AVK IP Phone,146
20400,AVK IP Phone,146
20603,AVK IP Phone,146
20594,AVK IP Phone,146
20429,AVK IP Phone,146
20568,AVK IP Phone,146
20380,AVK IP Phone,146
20408,AVK IP Phone,146
20605,AVK IP Phone,146
20551,AVK IP Phone,146
20566,AVK IP Phone,146
20562,AVK IP Phone,146
20383,AVK IP Phone,146
20564,AVK IP Phone,146
20436,AVK IP Phone,146
20536,AVK IP Phone,146
20545,AVK IP Phone,146
20534,AVK IP Phone,146
20428,AVK IP Phone,146
20391,AVK IP Phone,146
20634,AVK IP Phone,146
20395,AVK IP Phone,146
20381,AVK IP Phone,146
20406,AVK IP Phone,146
20387,AVK IP Phone,146
20390,AVK IP Phone,146
20410,AVK IP Phone,146
17963,AVK Access Point,48
17959,AVK Access Point,48
20579,AVK IP Phone,146
20523,AVK IP Phone,146
20583,AVK IP Phone,146
20584,AVK IP Phone,146
20593,AVK IP Phone,146
20585,AVK IP Phone,146
20642,AVK IP Phone,146
20643,AVK IP Phone,146
20591,AVK IP Phone,146
20645,AVK IP Phone,146
20478,AVK IP Phone,146
20514,AVK IP Phone,146
20465,AVK IP Phone,146
20502,AVK IP Phone,146
20439,AVK IP Phone,146
20475,AVK IP Phone,146
20488,AVK IP Phone,146
20520,AVK IP Phone,146
20459,AVK IP Phone,146
20463,AVK IP Phone,146
20487,AVK IP Phone,146
20506,AVK IP Phone,146
20500,AVK IP Phone,146
20458,AVK IP Phone,146
20517,AVK IP Phone,146
20468,AVK IP Phone,146
20511,AVK IP Phone,146
20508,AVK IP Phone,146
20522,AVK IP Phone,146
20470,AVK IP Phone,146
20476,AVK IP Phone,146
20507,AVK IP Phone,146
20464,AVK IP Phone,146
20483,AVK IP Phone,146
20492,AVK IP Phone,146
20490,AVK IP Phone,146
20505,AVK IP Phone,146
20504,AVK IP Phone,146
20519,AVK IP Phone,146
20442,AVK IP Phone,146
20526,AVK IP Phone,146
20467,AVK IP Phone,146
20527,AVK IP Phone,146
20513,AVK IP Phone,146
20479,AVK IP Phone,146
20495,AVK IP Phone,146
20474,AVK IP Phone,146
20524,AVK IP Phone,146
20565,AVK IP Phone,146
22145,AVK Switch,149
17949,AVK Access Point,48
17944,AVK Access Point,48
17952,AVK Access Point,48
20411,AVK IP Phone,146
20596,AVK IP Phone,146
17942,AVK Access Point,48
20416,AVK IP Phone,146
20575,AVK IP Phone,146
20557,AVK IP Phone,146
17951,AVK Access Point,48
17947,AVK Access Point,48
20537,AVK IP Phone,146
20619,AVK IP Phone,146
17948,AVK Access Point,48
20437,AVK IP Phone,146
20571,AVK IP Phone,146
20528,AVK IP Phone,146
18006,AVK Wireless Controller,48
20529,AVK IP Phone,146
18008,AVK Wireless Controller,48
20412,AVK IP Phone,146
20417,AVK IP Phone,146
20578,AVK IP Phone,146
20414,AVK IP Phone,146
20627,AVK IP Phone,146
20631,AVK IP Phone,146
20636,AVK IP Phone,146
20580,AVK IP Phone,146
20632,AVK IP Phone,146
20635,AVK IP Phone,146
20637,AVK IP Phone,146
20622,AVK IP Phone,146
20633,AVK IP Phone,146
20629,AVK IP Phone,146
20628,AVK IP Phone,146
20582,AVK IP Phone,146
20638,AVK IP Phone,146
20609,AVK IP Phone,146
20640,AVK IP Phone,146
20639,AVK IP Phone,146
20581,AVK IP Phone,146
20592,AVK IP Phone,146
20554,AVK IP Phone,146
18642,AVK Security Appliance,158
17950,AVK Access Point,48
17953,AVK Access Point,48
17943,AVK Access Point,48
17940,AVK Access Point,48
22148,AVK Switch,149
17997,AVK Access Point,48
22155,AVK Switch,149
22162,AVK Switch,149
20598,AVK IP Phone,146
20610,AVK IP Phone,146
20646,AVK IP Phone,146
20600,AVK IP Phone,146
20613,AVK IP Phone,146
20601,AVK IP Phone,146
20606,AVK IP Phone,146
20618,AVK IP Phone,146
20602,AVK IP Phone,146
20597,AVK IP Phone,146
20608,AVK IP Phone,146
20548,AVK IP Phone,146
20611,AVK IP Phone,146
20617,AVK IP Phone,146
20616,AVK IP Phone,146
20620,AVK IP Phone,146
20623,AVK IP Phone,146
20626,AVK IP Phone,146
20644,AVK IP Phone,146
20533,AVK IP Phone,146
20477,AVK IP Phone,146
20497,AVK IP Phone,146
20503,AVK IP Phone,146
20516,AVK IP Phone,146
20462,AVK IP Phone,146
20494,AVK IP Phone,146
20496,AVK IP Phone,146
20460,AVK IP Phone,146
20448,AVK IP Phone,146
20443,AVK IP Phone,146
20466,AVK IP Phone,146
20484,AVK IP Phone,146
20518,AVK IP Phone,146
20450,AVK IP Phone,146
20446,AVK IP Phone,146
20472,AVK IP Phone,146
20473,AVK IP Phone,146
20489,AVK IP Phone,146
20471,AVK IP Phone,146
20457,AVK IP Phone,146
20499,AVK IP Phone,146
20558,AVK IP Phone,146
20532,AVK IP Phone,146
20422,AVK IP Phone,146
20541,AVK IP Phone,146
20553,AVK IP Phone,146
20587,AVK IP Phone,146
20538,AVK IP Phone,146
20542,AVK IP Phone,146
20563,AVK IP Phone,146
20607,AVK IP Phone,146
20539,AVK IP Phone,146
20544,AVK IP Phone,146
20435,AVK IP Phone,146
20530,AVK IP Phone,146
20621,AVK IP Phone,146
20438,AVK IP Phone,146
20570,AVK IP Phone,146
20547,AVK IP Phone,146
20550,AVK IP Phone,146
20574,AVK IP Phone,146
18118,AVK IP Phone,146
20420,AVK IP Phone,146
18862,AVK Access Point,48
20433,AVK IP Phone,146
20427,AVK IP Phone,146
20423,AVK IP Phone,146
17920,AVK IP Phone,146
19715,AVK IP Phone,146
18644,AVK Security Appliance,158
18041,AVK IP Phone,146
18005,AVK Access Point,48
18000,AVK Access Point,48
18004,AVK Access Point,48
23299,AVK Firewall,111
20586,AVK IP Phone,146
20589,AVK IP Phone,146
20615,AVK IP Phone,146
20604,AVK IP Phone,146
20614,AVK IP Phone,146
23298,AVK Firewall,111
20456,AVK IP Phone,146
20449,AVK IP Phone,146
